0.01165	0.0060	0.0678
0.03231	0.0074	0.0342
0.10263	0.0445	0.0281
0.27094	0.1330	0.0441
0.36235	0.0859	0.0326
0.44353	0.1551	0.0372
0.51734	0.1418	0.0356
0.60119	0.1570	0.0408
0.69209	0.0804	0.0499
0.80419	0.0885	0.0535
0.90584	0.0796	0.0804
0.99577	0.0995	0.0845
1.14750	-0.2520	0.1446
1.27500	-0.0517	0.1333
1.36667	-0.0710	0.1869
1.55100	-0.0407	0.4000
